10.1103/PhysRevB.5.2880 v1o1
10.1103/PhysRevB.5.2335 o3p1
10.1103/PhysRevB.5.2335 g2m1
10.1103/PhysRevB.40.760 u5a3
10.1103/PhysRevB.40.760 c4t3
10.1103/PhysRevA.42.1737 j6u2
10.1103/PhysRevA.42.1737 z4k1
10.1103/PhysRevA.39.900 h3x2
10.1103/PhysRevA.39.903 h1m3
10.1103/PhysRevD.53.4723 c5v2
10.1103/PhysRevD.53.4723 v2l2
10.1103/PhysRevD.53.4723 m1p1
10.1103/PhysRevD.53.4723 r6q3
10.1103/PhysRevD.53.4723 b5l2
10.1103/PhysRevD.53.4723 p1l2
10.1103/PhysRevD.53.4723 n1q3
10.1103/PhysRevD.53.4723 v3b3
10.1103/PhysRevD.53.4723 x6g1
10.1103/PhysRevD.53.4723 u6r1
10.1103/PhysRevD.53.4723 g2y3
10.1103/PhysRevD.53.4723 n6c1
10.1103/PhysRevD.53.4723 h4v1
10.1103/PhysRevD.53.4723 j1m3
10.1103/PhysRevD.53.4723 o5y3
10.1103/PhysRevD.53.4723 z4j2
10.1103/PhysRevD.53.4723 b6n1
10.1103/PhysRevD.53.4723 z2w3
10.1103/PhysRevD.53.4723 u1r3
10.1103/PhysRevA.63.063202 l3o2
10.1103/PhysRevA.63.063202 k4s2
10.1103/PhysRevD.30.80 d6m1
10.1103/PhysRevD.30.80 j2j1
10.1103/PhysRevLett.91.112301 q6r3
10.1103/PhysRevLett.91.112301 v4l3
10.1103/PhysRevE.63.046406 m5d2
10.1103/PhysRevE.63.046406 e2j1
10.1103/PhysRevE.63.046406 q6n3
10.1103/PhysRevE.63.046406 o1r3
10.1103/PhysRevE.63.046406 f5n3
10.1103/PhysRevLett.44.111 x2o1
10.1103/PhysRevC.32.2169 l6c1
10.1103/PhysRevD.34.327 l1k1
10.1103/PhysRevD.34.327 k6p1
10.1103/PhysRevD.34.327 v3c3
10.1103/PhysRevB.40.2101 j4c1
10.1103/PhysRevB.40.2101 e2y2
10.1103/PhysRevE.60.2577 z2n2
10.1103/PhysRevE.60.2577 t2s3
10.1103/PhysRevD.35.2993 e5b1
10.1103/PhysRevD.35.2993 m4j2
10.1103/PhysRevA.43.5694 r3x3
10.1103/PhysRevA.43.5694 o2l3
10.1103/PhysRevA.43.5694 e5n1
10.1103/PhysRevA.50.R7 e6d1
10.1103/PhysRevA.50.R7 q3b3
10.1103/PhysRevA.50.R7 o4a1
10.1103/PhysRevA.50.R7 f5s3
10.1103/PhysRevB.65.033310 w6u1
10.1103/PhysRevB.65.033310 p2w2
10.1103/PhysRevB.18.6719 x5z1
10.1103/PhysRevB.18.6719 l6p3
10.1103/PhysRevB.65.033314 x1u2
10.1103/PhysRevB.65.033314 c6t3
10.1103/PhysRevB.65.033314 c2j3
10.1103/PhysRevB.65.033314 a2w1
10.1103/PhysRevB.7.1128 p5w2
10.1103/PhysRevB.51.14330 z2r3
10.1103/PhysRevB.51.14330 r4u3
10.1103/PhysRevB.51.14330 r4p3
10.1103/PhysRevB.51.14330 h4e1
10.1103/PhysRevB.51.14330 j6n1
10.1103/PhysRevB.51.14330 t3n1
10.1103/PhysRevB.47.15958 e1g2
10.1103/PhysRevB.47.15958 a3q1
10.1103/PhysRevB.50.17701 l1b2
10.1103/PhysRevB.63.245315 y4t2
10.1103/PhysRevB.63.245315 u1y3
10.1103/PhysRevB.19.441 f3q1
10.1103/PhysRevB.19.441 g5v1
10.1103/PhysRevLett.87.101301 o1p2
10.1103/PhysRevLett.87.101301 g1h2
10.1103/PhysRevB.55.12389 h2c2
10.1103/PhysRevB.55.12389 q6p3
10.1103/PhysRevB.55.12389 d4a2
10.1103/PhysRevLett.73.1023 u4l1
10.1103/PhysRevLett.73.1023 z6q2
10.1103/PhysRevC.62.037903 k2t3
10.1103/PhysRevC.62.037903 m4c2
10.1103/PhysRevC.62.037903 x2w2
10.1103/PhysRevA.35.442 p4v2
10.1103/PhysRevA.35.442 g3y3
10.1103/PhysRevB.57.11639 w2z1
10.1103/PhysRevB.57.11639 b6j2
10.1103/PhysRevB.57.11639 r3t3
10.1103/PhysRevB.61.8610 b4s2
10.1103/PhysRevB.61.8610 d4n1
10.1103/PhysRevB.57.11632 q3a3
10.1103/PhysRevB.57.11632 v1h3
10.1103/PhysRevB.57.11632 m5m1
10.1103/PhysRevB.57.11632 x3x1
10.1103/PhysRevB.57.11632 h1f2
10.1103/PhysRevLett.87.146401 o2e1
10.1103/PhysRevB.48.6822 c2o2
10.1103/PhysRevB.48.6822 w5p1
10.1103/PhysRevB.48.6822 s2a2
10.1103/PhysRevB.48.6822 g4h2
10.1103/PhysRevLett.75.1098 p4n1
10.1103/PhysRevLett.75.1098 e3r3
10.1103/PhysRevLett.75.1098 o5f1
10.1103/PhysRevE.65.056115 u5f1
10.1103/PhysRevB.25.6064 y5w2
10.1103/PhysRevB.42.8587 z3e1
10.1103/PhysRevD.50.5980 y2x1
10.1103/PhysRevA.43.968 n1s3
10.1103/PhysRevA.43.968 y4j2
10.1103/PhysRevA.43.968 z3f1
10.1103/PhysRevA.67.032103 z4k1
10.1103/PhysRevC.52.129 x6y2
10.1103/PhysRevC.39.975 v2t1
10.1103/PhysRevC.39.975 p6k2
10.1103/PhysRevB.65.024518 b1h2
10.1103/PhysRevB.65.024518 j2j2
10.1103/PhysRevB.2.4723 e5a1
10.1103/PhysRevB.2.4723 k1z1
10.1103/PhysRevE.53.4182 p5u1
10.1103/PhysRevLett.42.200 l6m2
10.1103/PhysRevB.64.092302 v5w1
10.1103/PhysRevB.64.092302 q6e1
10.1103/PhysRevB.64.092302 g2k1
10.1103/PhysRevD.20.414 n6z1
10.1103/PhysRevD.18.4799 p5k1
10.1103/PhysRevD.18.4799 d6x1
10.1103/PhysRevC.48.1056 z5u3
10.1103/PhysRevC.48.1056 w1k2
10.1103/PhysRevE.61.3850 e3r3
10.1103/PhysRevE.61.3850 t5s3
10.1103/PhysRevD.18.3442 j5o1
10.1103/PhysRevD.18.3442 k3p1
10.1103/PhysRevC.68.021901 g2h3
10.1103/PhysRevC.68.021901 g4n2
10.1103/PhysRevC.68.021901 h2c1
10.1103/PhysRevC.68.021901 k3o3
10.1103/PhysRevB.38.9245 v6a3
10.1103/PhysRevB.38.9245 z4k2
10.1103/PhysRevB.38.9248 p5d1
10.1103/PhysRevB.38.9248 v4q3
10.1103/PhysRevB.38.9248 o4c2
10.1103/PhysRevB.38.9248 p6j3
10.1103/PhysRevE.63.020103 x1o3
10.1103/PhysRevA.33.4390 h3x2
10.1103/PhysRevA.33.4390 h1j2
10.1103/PhysRevC.48.785 h5k3
10.1103/PhysRevC.48.785 b6v3
10.1103/PhysRevC.48.785 f1q1
10.1103/PhysRevA.44.1049 o1r3
10.1103/PhysRevA.44.1049 w5p2
10.1103/PhysRevB.67.165416 a2r3
10.1103/PhysRevB.67.165416 y1s1
10.1103/PhysRevB.67.165416 n5k2
10.1103/PhysRevB.67.165416 x1b2
10.1103/PhysRevB.67.165416 g4h2
10.1103/PhysRevC.45.221 y6s2
10.1103/PhysRevC.45.221 w5k3
10.1103/PhysRevB.44.10941 y1s3
10.1103/PhysRevB.44.10941 z6r1
10.1103/PhysRevB.44.10941 f2z1
10.1103/PhysRevB.44.10941 d3t2
10.1103/PhysRevC.35.62 r6u1
10.1103/PhysRevC.35.62 v4l3
10.1103/PhysRevB.46.524 l5o3
10.1103/PhysRevB.46.524 w6l3
10.1103/PhysRevB.46.524 w4l3
10.1103/PhysRevB.46.524 p4r1
10.1103/PhysRevB.46.524 b4z1
10.1103/PhysRevB.46.524 b5x3
10.1103/PhysRevE.48.4642 g3v1
10.1103/PhysRevE.48.4642 n5u2
10.1103/PhysRevE.48.4642 n1u1
10.1103/PhysRevC.59.R1 y2q2
10.1103/PhysRevC.59.R1 t3j3
10.1103/PhysRevC.59.R1 o3p1
10.1103/PhysRevB.39.3879 g3h2
10.1103/PhysRevB.39.3879 f1u3
10.1103/PhysRevC.49.650 v2a2
10.1103/PhysRevC.49.650 l3p3
10.1103/PhysRevC.49.650 o1a1
10.1103/PhysRevC.49.650 j5l2
10.1103/PhysRevC.49.650 c3j1
10.1103/PhysRevC.49.650 n4e3
10.1103/PhysRevD.21.3259 m5k3
10.1103/PhysRevD.21.3259 x2w2
10.1103/PhysRevE.63.021402 d4b1
10.1103/PhysRevE.63.021402 l6m2
10.1103/PhysRevD.54.1 a2s2
10.1103/PhysRevB.48.16974 y4o2
10.1103/PhysRevB.48.16974 v2o2
10.1103/PhysRevB.48.16974 r1f3
10.1103/PhysRevB.48.16974 m1d1
10.1103/PhysRevE.53.4457 x3d2
10.1103/PhysRevE.53.4457 r3r2
10.1103/PhysRevB.19.1116 z3l1
10.1103/PhysRevB.19.1116 k2z1
10.1103/PhysRevB.55.15153 r3t3
10.1103/PhysRevC.46.2012 l1p1
10.1103/PhysRevC.46.2012 y6f2
10.1103/PhysRevC.46.2012 f3z2
10.1103/PhysRevC.46.2012 y4f2
10.1103/PhysRevD.55.2382 z3p3
10.1103/PhysRevC.13.9 r6q2
10.1103/PhysRevB.65.115403 c2o3
10.1103/PhysRevA.45.8536 u6b2
10.1103/PhysRevB.33.1492 t6y1
10.1103/PhysRevB.33.1492 w2h2
10.1103/PhysRevB.33.1492 x5c3
10.1103/PhysRevB.33.1492 z3f3
10.1103/PhysRevLett.93.022301 g6t3
10.1103/PhysRevLett.93.022301 h2c1
10.1103/PhysRevLett.93.022301 e4v2
10.1103/PhysRevLett.93.022301 d5t1
10.1103/PhysRevLett.93.022301 t6m3
10.1103/PhysRevLett.93.022301 p1o2
10.1103/PhysRevLett.93.022301 u1h1
10.1103/PhysRevLett.93.022301 c6x3
10.1103/PhysRevLett.93.022301 d5x1
10.1103/PhysRevLett.93.022301 u4m2
10.1103/PhysRevLett.93.022301 r4q2
10.1103/PhysRevLett.93.022301 h4e1
10.1103/PhysRevLett.93.022301 d1x1
10.1103/PhysRevLett.93.022301 b3f3
10.1103/PhysRevLett.93.022301 j2v2
10.1103/PhysRevLett.93.022301 c3g3
10.1103/PhysRevLett.93.022301 z4p2
10.1103/PhysRevLett.93.022301 g4j2
10.1103/PhysRevLett.93.022301 h1y1
10.1103/PhysRevLett.93.022301 a4e1
10.1103/PhysRevLett.93.022301 f4d1
10.1103/PhysRevLett.93.022301 f2r3
10.1103/PhysRevLett.93.022301 o2z3
10.1103/PhysRevLett.93.022301 k3t1
10.1103/PhysRevLett.93.022301 z6f2
10.1103/PhysRevLett.93.022301 p6k2
10.1103/PhysRevC.58.3730 v3p2
10.1103/PhysRevC.58.3730 y3w2
10.1103/PhysRevC.58.3730 t1t2
10.1103/PhysRevE.64.021402 z2n2
10.1103/PhysRevE.64.021402 h3u3
10.1103/PhysRevE.64.021402 t2s3
10.1103/PhysRevE.64.021402 g4x3
10.1103/PhysRevB.9.5337 u3q3
10.1103/PhysRevB.9.5337 w2p1
10.1103/PhysRevC.68.017602 k5g1
10.1103/PhysRevC.68.017602 g3c1
10.1103/PhysRevC.68.017602 s2q3
10.1103/PhysRevC.68.017602 y6z2
10.1103/PhysRevC.68.017602 p4m3
10.1103/PhysRevC.68.017602 f3h3
10.1103/PhysRevC.68.017602 l6r3
10.1103/PhysRevC.68.017602 f1q1
10.1103/PhysRevB.8.693 s6q1
10.1103/PhysRevB.8.693 o3p1
10.1103/PhysRevB.33.6612 z6o1
10.1103/PhysRevB.33.6612 n4u1
10.1103/PhysRevB.48.8567 m6f3
10.1103/PhysRevB.48.8567 w5m2
10.1103/PhysRevB.48.8567 p1h1
10.1103/PhysRevC.66.024901 x3c3
10.1103/PhysRevC.66.024901 c3r2
10.1103/PhysRevC.66.024901 l3p2
10.1103/PhysRevC.66.024901 r5a1
10.1103/PhysRevC.66.024901 h2m3
10.1103/PhysRevC.66.024901 f3z2
10.1103/PhysRevC.66.024901 r6v3
10.1103/PhysRevC.66.024901 u2q1
10.1103/PhysRevC.66.024901 g4g3
10.1103/PhysRevC.66.024901 y6t1
10.1103/PhysRevC.66.024901 x2w2
10.1103/PhysRevB.39.13420 b4k3
10.1103/PhysRevB.39.13420 p3m1
10.1103/PhysRevB.39.13420 y1o3
10.1103/PhysRevLett.57.3299 o4l3
10.1103/PhysRevLett.84.3494 h3u3
10.1103/PhysRevA.52.2335 z4k1
10.1103/PhysRevA.52.2335 k5w2
10.1103/PhysRevC.38.1513 o6v3
10.1103/PhysRevC.38.1513 x3j1
10.1103/PhysRevC.38.1513 g1w3
10.1103/PhysRevC.38.1513 p1w2
10.1103/PhysRevC.38.1513 d3k1
10.1103/PhysRevC.38.1513 s1b1
10.1103/PhysRevC.38.1513 h1d3
10.1103/PhysRevC.38.1513 j5x1
10.1103/PhysRevE.54.3693 n3g2
10.1103/PhysRevE.54.3693 e3r3
10.1103/PhysRevB.69.094105 f4p3
10.1103/PhysRevB.69.094105 l6m2
10.1103/PhysRevB.69.094105 h4g2
10.1103/PhysRevD.64.047701 c2b1
10.1103/PhysRevLett.88.018302 p4p1
10.1103/PhysRevLett.88.018302 u2h3
10.1103/PhysRevLett.88.018302 s2y1
10.1103/PhysRevC.13.915 e4c1
10.1103/PhysRevC.13.915 t4y1
10.1103/PhysRevC.13.915 v3k2
10.1103/PhysRevC.13.915 h2m3
10.1103/PhysRevD.61.075001 z2e2
10.1103/PhysRevA.42.6243 d6l1
10.1103/PhysRevA.32.2602 l1j3
10.1103/PhysRevA.32.2602 y6b3
10.1103/PhysRevA.32.2602 r1d3
10.1103/PhysRevLett.93.199604 v3w1
10.1103/PhysRevLett.93.199604 b1q3
10.1103/PhysRevLett.93.199604 g3y3
10.1103/PhysRevD.24.106 q4z1
10.1103/PhysRevD.24.106 j6l2
10.1103/PhysRevA.34.1026 w4l1
10.1103/PhysRevA.34.1026 d5w1
10.1103/PhysRevA.34.1026 v4d3
10.1103/PhysRevA.27.2254 z4k1
10.1103/PhysRevA.39.39 e3e2
10.1103/PhysRevLett.87.156801 h3z3
10.1103/PhysRevB.52.10504 w2x2
10.1103/PhysRevB.52.10504 s2x2
10.1103/PhysRevB.54.14349 h2g1
10.1103/PhysRevB.54.14349 d6u2
10.1103/PhysRevB.68.033401 r4p3
10.1103/PhysRevB.68.033401 j5a1
10.1103/PhysRevE.66.050801 w1t3
10.1103/PhysRevD.17.234 l4u3
10.1103/PhysRevD.17.234 h1e1
10.1103/PhysRevD.60.024007 e5b1
10.1103/PhysRevD.60.024007 l3b2
10.1103/PhysRevD.58.114022 l3q1
10.1103/PhysRevD.58.114022 k3l1
10.1103/PhysRevD.58.114022 w4p3
10.1103/PhysRevD.67.036005 y6r3
10.1103/PhysRevB.12.3159 v5g3
10.1103/PhysRevB.12.3159 g1p3
10.1103/PhysRevB.12.3159 g1w3
10.1103/PhysRevE.65.017601 q6k2
10.1103/PhysRevB.54.13694 j5m2
10.1103/PhysRevB.54.13694 v6x3
10.1103/PhysRevB.54.13694 f6t1
10.1103/PhysRevB.54.13694 t1n1
10.1103/PhysRevD.2.357 v1b1
10.1103/PhysRevC.16.792 k3g3
10.1103/PhysRevC.16.792 b5g1
10.1103/PhysRevB.63.212405 n1d3
10.1103/PhysRevB.63.212405 j3m1
10.1103/PhysRevB.52.16213 s2x2
10.1103/PhysRevB.52.16213 f1h1
10.1103/PhysRevD.56.7376 p1a3
10.1103/PhysRevB.46.4250 t6y3
10.1103/PhysRevB.46.4250 r5a3
10.1103/PhysRevLett.81.3151 r3m3
10.1103/PhysRevLett.81.3151 l3f1
10.1103/PhysRevLett.81.3151 y2h3
10.1103/PhysRevLett.81.3151 l5e1
10.1103/PhysRevD.67.123003 c2r1
10.1103/PhysRevD.67.123003 m3l3
10.1103/PhysRevA.67.063205 l1b2
10.1103/PhysRevA.67.063207 q3b3
10.1103/PhysRevA.67.063207 o4a1
10.1103/PhysRevA.67.063207 m3e2
10.1103/PhysRevC.37.101 d6n3
10.1103/PhysRevD.67.076004 d3h1
10.1103/PhysRevD.67.076004 p4v1
10.1103/PhysRevD.67.076004 w4p3
10.1103/PhysRevB.19.1954 l1b2
10.1103/PhysRevB.19.1954 s5t2
10.1103/PhysRevB.19.1954 v1o1
10.1103/PhysRevD.1.3459 j1q3
10.1103/PhysRevD.1.3459 u1s1
10.1103/PhysRevC.56.R5 y3o2
10.1103/PhysRevC.56.R5 a5n3
10.1103/PhysRevD.54.3377 h2a2
10.1103/PhysRevC.20.1135 q2u2
10.1103/PhysRevC.20.1135 n6m2
10.1103/PhysRevC.20.1135 q2s1
10.1103/PhysRevC.20.1135 o2d2
10.1103/PhysRevA.37.1773 f2u3
10.1103/PhysRevA.37.1773 c6u1
10.1103/PhysRevD.62.115001 u5k3
10.1103/PhysRevD.62.115001 d3a2
10.1103/PhysRevC.16.427 m6v2
10.1103/PhysRevE.57.2256 z1l2
10.1103/PhysRevE.57.2256 v2n1
10.1103/PhysRevA.33.2301 t6k1
10.1103/PhysRevA.33.2301 m6z2
10.1103/PhysRevD.10.2831 v4f1
10.1103/PhysRevD.10.2831 f5v1
10.1103/PhysRevD.10.2831 b6x2
10.1103/PhysRevB.68.016101 e2h1
10.1103/PhysRevB.68.016101 r6z3
10.1103/PhysRevB.58.6378 h5k1
10.1103/PhysRevB.58.6378 y5s1
10.1103/PhysRevA.68.062701 f4h2
10.1103/PhysRevA.68.062701 v4d3
10.1103/PhysRevA.15.1976 c6b1
10.1103/PhysRevA.15.1976 u3n1
10.1103/PhysRevA.35.4200 d2x2
10.1103/PhysRevA.35.4200 z4k1
10.1103/PhysRevE.66.061903 g1l2
10.1103/PhysRevD.56.5153 x2z3
10.1103/PhysRevB.50.10238 x1w3
10.1103/PhysRevB.50.10238 x4a1
10.1103/PhysRevB.50.10238 z1n3
10.1103/PhysRevB.50.10238 b4v1
10.1103/PhysRevB.50.10238 c1g1
10.1103/PhysRevB.50.10238 x4q1
10.1103/PhysRevB.50.10238 r2u3
10.1103/PhysRevC.47.2986 q3n1
10.1103/PhysRevC.47.2986 l3n2
10.1103/PhysRevC.33.1020 l6q1
10.1103/PhysRevC.33.1020 e2h2
10.1103/PhysRevA.6.1248 v1o1
10.1103/PhysRevA.6.1248 h1m3
10.1103/PhysRevA.6.1248 o4k3
10.1103/PhysRevB.55.15364 g4d3
10.1103/PhysRevB.55.15364 e4n3
10.1103/PhysRevLett.42.443 x3s2
10.1103/PhysRevLett.42.443 p6s3
10.1103/PhysRevA.49.4624 j4c3
10.1103/PhysRevE.58.R2741 m2r1
10.1103/PhysRevE.58.R2741 e4q2
10.1103/PhysRevB.13.5214 v1o1
10.1103/PhysRevLett.93.011801 s2s2
10.1103/PhysRevLett.93.011801 j2x1
10.1103/PhysRevLett.93.011801 t2w1
10.1103/PhysRevLett.93.011801 c2a2
10.1103/PhysRevLett.93.011801 q2d1
10.1103/PhysRevLett.93.011801 y1s3
10.1103/PhysRevLett.93.011801 r2x1
10.1103/PhysRevLett.93.011801 b4h2
10.1103/PhysRevLett.93.011801 x2y1
10.1103/PhysRevLett.93.011801 p2j1
10.1103/PhysRevLett.93.011801 p2q3
10.1103/PhysRevLett.93.011801 a4d2
10.1103/PhysRevLett.93.011801 j1m3
10.1103/PhysRevLett.93.011801 y2s1
10.1103/PhysRevD.67.043514 o1v2
10.1103/PhysRevD.67.043514 d2k3
10.1103/PhysRevB.19.6525 h6g2
10.1103/PhysRevB.19.6525 y1w3
10.1103/PhysRevB.19.6525 q3h1
10.1103/PhysRevD.58.108502 m4j2
10.1103/PhysRevB.62.5320 r6m2
10.1103/PhysRevB.62.5320 w6u1
10.1103/PhysRevB.62.5320 f1d1
10.1103/PhysRevB.62.5320 o5p3
10.1103/PhysRevD.63.024020 s1o1
10.1103/PhysRevD.63.024020 w3q3
10.1103/PhysRevD.63.024023 j4r3
10.1103/PhysRevB.28.6539 x2a1
10.1103/PhysRevB.28.6539 n2k3
10.1103/PhysRevE.62.4725 g5z2
10.1103/PhysRevB.48.9080 x3l3
10.1103/PhysRevB.48.9080 b4a1
10.1103/PhysRevB.48.9080 y3a1
10.1103/PhysRevB.48.9080 t4q3
10.1103/PhysRevB.48.9080 p3z3
10.1103/PhysRevB.48.9080 r4h3
10.1103/PhysRevB.48.9080 t4u3
10.1103/PhysRevB.48.9080 d6m3
10.1103/PhysRevB.48.9080 b5r2
10.1103/PhysRevB.48.9080 s2y1
10.1103/PhysRevB.48.9080 j2g3
10.1103/PhysRevLett.70.3408 s2f2
10.1103/PhysRevLett.70.3408 w4u1
10.1103/PhysRevB.54.3926 m3f1
10.1103/PhysRevB.54.3926 q6h2
10.1103/PhysRevB.54.3926 l5z3
10.1103/PhysRevB.54.3926 v2k3
10.1103/PhysRevD.21.1887 k6r1
10.1103/PhysRevD.21.1887 h3e2
10.1103/PhysRevD.21.1887 j5o1
10.1103/PhysRevB.26.1252 h4p1
10.1103/PhysRevB.26.1252 g2t2
10.1103/PhysRevD.38.2457 e5b1
10.1103/PhysRevD.38.2457 m4j2
10.1103/PhysRevA.16.1297 b3f1
10.1103/PhysRevE.68.037201 k4u2
10.1103/PhysRevE.68.037201 u6b2
10.1103/PhysRevD.66.024038 f1v1
10.1103/PhysRevA.21.564 k5n2
10.1103/PhysRevA.21.564 v2t3
10.1103/PhysRevC.30.1343 e2v2
10.1103/PhysRevC.30.1343 w5x2
10.1103/PhysRevD.63.117504 w2c2
10.1103/PhysRevA.69.043203 w5j2
10.1103/PhysRevA.69.043203 w5m2
10.1103/PhysRevC.63.021901 g4n2
10.1103/PhysRevC.63.021901 h2c1
10.1103/PhysRevC.63.021901 w3e3
10.1103/PhysRevLett.84.5098 o4n1
10.1103/PhysRevLett.84.5098 z4k1
10.1103/PhysRevC.64.041602 f5h1
10.1103/PhysRevC.64.041602 k5g1
10.1103/PhysRevC.64.041602 w4c2
10.1103/PhysRevC.64.041602 g3c1
10.1103/PhysRevC.64.041602 n2n1
10.1103/PhysRevC.64.041602 f6e3
10.1103/PhysRevC.64.041602 f1q1
10.1103/PhysRevC.64.041602 y6z2
10.1103/PhysRevC.64.041602 r1p1
10.1103/PhysRevC.64.041602 l6r3
10.1103/PhysRevC.64.041602 r1l2
10.1103/PhysRevD.51.1406 c4s2
10.1103/PhysRevD.51.1406 g1k2
10.1103/PhysRevD.51.1406 y2u3
10.1103/PhysRevD.51.1406 l5h3
10.1103/PhysRevD.51.1406 t6n1
10.1103/PhysRevB.47.1340 o2z1
10.1103/PhysRevB.47.1340 v4v2
10.1103/PhysRevB.47.1340 p3v2
10.1103/PhysRevB.47.1340 e6o3
10.1103/PhysRevB.10.775 g3f2
10.1103/PhysRevB.10.775 u2l1
10.1103/PhysRevB.10.775 t2q3
10.1103/PhysRevD.10.1655 l6j3
10.1103/PhysRevD.10.1655 v1b1
10.1103/PhysRevA.49.4326 w5p2
10.1103/PhysRevA.49.4326 x5w2
10.1103/PhysRevB.37.5928 t6q1
10.1103/PhysRevB.37.5928 y5w2
10.1103/PhysRevB.37.5928 r6n2
10.1103/PhysRevB.37.5928 z6k1
10.1103/PhysRevB.37.5928 l3l1
10.1103/PhysRevB.10.779 x6u3
10.1103/PhysRevB.10.779 o2o1
10.1103/PhysRevB.10.779 e2l2
10.1103/PhysRevB.51.2588 u3l1
10.1103/PhysRevB.51.2588 g3y3
10.1103/PhysRevB.12.5415 v5g3
10.1103/PhysRevB.12.5415 g1p3
10.1103/PhysRevB.12.5415 g1w3
10.1103/PhysRevC.52.3174 l2x2
10.1103/PhysRevC.52.3174 o5j3
10.1103/PhysRevC.52.3174 f6s3
10.1103/PhysRevC.52.3174 p3q2
10.1103/PhysRevC.52.3174 w1w3
10.1103/PhysRevD.64.124001 x6v3
10.1103/PhysRevLett.92.135506 k6b1
10.1103/PhysRevLett.92.135506 k4s2
10.1103/PhysRevLett.92.135506 m2o1
10.1103/PhysRevB.66.104525 d1e2
10.1103/PhysRevB.66.104525 k4s1
10.1103/PhysRevB.66.104525 y4t1
10.1103/PhysRevB.66.104525 h2m3
10.1103/PhysRevB.66.104525 n2d1
10.1103/PhysRevLett.79.4321 n5h3
10.1103/PhysRevLett.79.4321 x2y1
10.1103/PhysRevLett.79.4321 w1s2
10.1103/PhysRevLett.79.4321 d1n3
10.1103/PhysRevLett.79.4321 s2s2
10.1103/PhysRevLett.79.4321 j2x1
10.1103/PhysRevLett.79.4321 c2a2
10.1103/PhysRevLett.79.4321 b4h2
10.1103/PhysRevLett.79.4321 p4e1
10.1103/PhysRevLett.79.4321 j1m3
10.1103/PhysRevLett.79.4321 a2p2
10.1103/PhysRevLett.79.4321 y1s3
10.1103/PhysRevLett.79.4321 q2d1
10.1103/PhysRevLett.79.4321 t2w1
10.1103/PhysRevLett.79.4321 r2x1
10.1103/PhysRevLett.79.4321 p2j1
10.1103/PhysRevLett.79.4321 y2s1
10.1103/PhysRevLett.79.4321 k1h2
10.1103/PhysRevLett.79.4321 x3a2
10.1103/PhysRevLett.79.4321 g5u1
10.1103/PhysRevLett.79.4321 r6b3
10.1103/PhysRevLett.79.4321 n3o2
10.1103/PhysRevA.36.5 s3g1
10.1103/PhysRevC.42.1155 h1m1
10.1103/PhysRevA.42.5282 o4a1
10.1103/PhysRevA.42.5282 x3p3
10.1103/PhysRevA.42.5282 r2d2
10.1103/PhysRevLett.35.1635 s5c1
10.1103/PhysRevD.45.4121 m5k1
10.1103/PhysRevD.45.4121 q1g2
10.1103/PhysRevD.45.4121 j5o1
10.1103/PhysRevE.60.571 h5k1
10.1103/PhysRevLett.93.162002 s2s2
10.1103/PhysRevLett.93.162002 y1s3
10.1103/PhysRevLett.93.162002 t2w1
10.1103/PhysRevLett.93.162002 g3c3
10.1103/PhysRevLett.93.162002 c2a2
10.1103/PhysRevLett.93.162002 z5a2
10.1103/PhysRevLett.93.162002 q2d1
10.1103/PhysRevLett.93.162002 r2x1
10.1103/PhysRevLett.93.162002 b4h2
10.1103/PhysRevLett.93.162002 x2y1
10.1103/PhysRevLett.93.162002 p2j1
10.1103/PhysRevLett.93.162002 a4d2
10.1103/PhysRevLett.93.162002 j1m3
10.1103/PhysRevLett.93.162002 c3h2
10.1103/PhysRevLett.93.162002 m2o2
10.1103/PhysRevLett.93.162002 y2s1
10.1103/PhysRevLett.93.162002 s2b3
10.1103/PhysRevE.57.R3699 e5n1
10.1103/PhysRevB.58.R14665 w6u1
10.1103/PhysRevB.58.R14665 p2w2
10.1103/PhysRevA.42.2622 l1j3
10.1103/PhysRevA.42.2622 x4d3
10.1103/PhysRevA.42.2622 r6p3
10.1103/PhysRevC.43.2412 s6h2
10.1103/PhysRevC.43.2412 a5u2
10.1103/PhysRevB.57.5961 v1o1
10.1103/PhysRevA.34.3159 b4k1
10.1103/PhysRevA.34.3159 n4q1
10.1103/PhysRevC.10.418 r6q2
10.1103/PhysRevC.59.2778 g4n2
10.1103/PhysRevC.59.2778 d1r1
10.1103/PhysRevC.59.2778 w3e3
10.1103/PhysRevB.57.33 r1f1
10.1103/PhysRevB.57.33 z5x3
10.1103/PhysRevB.45.5001 a2o1
10.1103/PhysRevB.45.5001 k5e3
10.1103/PhysRevD.63.056006 o6c3
10.1103/PhysRevLett.73.2135 z2n2
10.1103/PhysRevLett.73.2135 f2c2
10.1103/PhysRevA.53.39 j4w3
10.1103/PhysRevA.53.39 x2o2
10.1103/PhysRevA.53.39 k2j3
10.1103/PhysRevLett.71.1351 z4k1
10.1103/PhysRevD.20.3435 l6y2
10.1103/PhysRevB.43.8686 f1d1
10.1103/PhysRevB.43.8686 g6w2
10.1103/PhysRevB.43.8686 l3f3
10.1103/PhysRevA.34.5108 v6j3
10.1103/PhysRevC.40.2400 m2j3
10.1103/PhysRevC.40.2400 q1c3
10.1103/PhysRevC.40.2400 j1w1
10.1103/PhysRevC.40.2400 u1k3
10.1103/PhysRevC.40.2400 l4j3
